,b1,a2,b2,RatioTotalArea,frac,Nc
50645,0.07142857142857142,0.025,0.0035714285714285718,0.02266434700089779,0.8,21.1973
14692,0.01,0.01,0.0011111111111111113,0.01414065759965806,0.1,5.99005
29526,0.1,0.15,0.01875,0.06813329067472865,0.6,8.865269999999997
60041,0.0025,0.35,0.0007,0.0008012632062980768,0.99,11.34174051
60604,0.1,0.2,0.01,0.007791149780902689,0.99,29.97612431
19761,0.0005,0.5,0.0005,0.0007853981633974482,0.05,5.6254
26125,0.25,0.2,0.025,0.2419026343264141,0.4,3.9859
19662,0.001,0.025,0.003125,0.001305724446648258,0.2,7.01691
14198,0.01,0.025,0.0125,0.01497165248976386,0.05,5.67992
16616,0.005,0.35,0.004375,0.007701810739816226,0.05,5.66361
12102,0.016666666666666666,0.35,0.011666666666666664,0.02484476190213928,0.1,5.53063
27227,0.16666666666666666,0.45,0.005625,0.1602604952412493,0.4,3.9348300000000003
15895,0.01,0.4,0.04444444444444445,0.023736477827122883,0.2,5.65408
22603,0.00625,0.25,0.0625,0.045160394395353284,0.9,12.4027
53302,0.03333333333333333,0.25,0.005,0.013613568165555768,0.8,13.2321
47698,0.25,0.15,0.016666666666666666,0.0848230016469244,0.8,10.869000000000002
56678,0.0005,0.005,0.0001,0.00015833626974092556,0.8,28.1261
29417,0.1,0.1,0.02,0.06660176425610362,0.6,9.31904
22997,0.0025,0.1,0.005,0.0018064157758141321,0.9,44.5291
10403,0.05,0.15,0.001875,0.055242943317968016,0.3,6.39734
11863,0.03333333333333333,0.025,0.000125,0.03665485953499367,0.3,6.9849
11419,0.03333333333333333,0.2,0.03333333333333333,0.0429350995990605,0.3,6.55326
33058,0.05,0.025,0.000125,0.04712781679466388,0.4,7.64175
61466,0.0125,0.005,0.0008333333333333334,0.0002093086105454201,0.99,532.9093497
32256,0.05555555555555555,0.1,0.011111111111111113,0.05375614096142535,0.4,7.3830899999999975
44042,0.001,0.35,0.11666666666666665,0.07759733854366788,0.6,5.959
31003,0.08333333333333333,0.4,0.02666666666666667,0.07246607054280456,0.6,5.66704
35829,0.05,0.2,0.06666666666666668,0.052883476335428184,0.7,10.2932
35156,0.05,0.35,0.05833333333333333,0.06990043654237289,0.6,6.32138
59919,0.07142857142857142,0.25,0.00025,0.0013163834217229384,0.99,21.69585175
51623,0.08333333333333333,0.01,0.000125,0.013093503681692755,0.9,40.7684
30124,0.08333333333333333,0.005,0.0005,0.05236458994881027,0.6,10.1948
36914,0.0125,0.2,0.0004,0.011881503415876595,0.4,8.20407
11737,0.025,0.3,0.0375,0.03907355862902305,0.05,5.2248800000000015
26417,0.25,0.25,0.03571428571428571,0.1739095933237207,0.6,5.22634
8255,0.0625,0.05,0.000625,0.06875179172840414,0.3,6.25186
16567,0.005,0.025,0.0016666666666666668,0.0070816734399669935,0.1,6.12327
56575,0.005,0.45,0.225,0.2560398012675682,0.8,3.35911
967,0.5,0.4,0.4,0.7288494956328321,0.2,1.5508899999999999
45573,0.001,0.05,0.005,0.0008246680715673207,0.95,102.936
30019,0.08333333333333333,0.45,0.45,0.3330088212805181,0.4,2.66105
60813,0.0005,0.4,0.013333333333333334,0.016595463192588082,0.99,8.149459152999999
2253,0.16666666666666666,0.2,0.0025,0.23577652865191395,0.1,3.47339
42903,0.0005,0.5,0.0625,0.04948008429403925,0.5,4.89187
19193,0.0025,0.3,0.03,0.01123119373658351,0.3,6.746460000000001
8088,0.05555555555555555,0.45,0.00045,0.07860343359098003,0.1,4.65227
26435,0.25,0.25,0.00625,0.1600248757922301,0.6,5.34132
21554,0.03333333333333333,0.15,0.005,0.007356562797156099,0.9,30.3716
56174,0.005,0.01,0.0002,0.0015758228750406402,0.8,27.5711
49470,0.25,0.35,0.35,0.3849236398810893,0.99,2.9310400000000003
3580,0.125,0.1,0.0125,0.13862277583964966,0.3,5.05501
14953,0.0125,0.15,0.025,0.01727875959474386,0.3,7.35572
43062,0.00625,0.45,0.05,0.052425327406779666,0.7,5.5125800000000025
25156,0.5,0.2,0.001,0.4714902254507562,0.4,2.32717
10688,0.03333333333333333,0.2,0.02,0.050370202212556336,0.05,5.1147300000000016
38227,0.01,0.4,0.05,0.03926990816987242,0.5,6.0205800000000025
24765,0.5,0.05,0.005555555555555557,0.3931354140117227,0.5,2.86835
11168,0.03333333333333333,0.4,0.004,0.03815987876560402,0.3,5.6298900000000005
57181,0.0025,0.3,0.075,0.057334065928013725,0.8,8.565669999999999
22691,0.0025,0.3,0.0006,0.0009016370915802703,0.9,13.3976
61086,0.005,0.005,0.0025,0.0001174170254279186,0.99,549.5425478999998
48298,0.16666666666666666,0.35,0.0007,0.026872659960031485,0.9,9.0251
36874,0.03333333333333333,0.35,0.35,0.2850995333132737,0.7,3.2666
42783,0.005,0.35,0.35,0.23404865269243955,0.6,3.47364
52606,0.07142857142857142,0.005,6.25e-05,0.01122085733575451,0.9,42.4934
46935,0.5,0.2,0.005,0.010964158361028386,0.99,29.0207
20889,0.001,0.5,0.0025,0.003691371367968007,0.9,5.57684
31442,0.0625,0.15,0.0015,0.0591876055936317,0.4,7.04582
50289,0.16666666666666666,0.25,0.0625,0.059722985341680974,0.95,12.4016
58556,0.07142857142857142,0.3,0.03333333333333333,0.032223764646821015,0.99,12.30779661
47389,0.5,0.1,0.005,0.0407621646803276,0.95,25.289
36779,0.016666666666666666,0.01,0.001,0.01310567735322542,0.5,10.4801
52083,0.05555555555555555,0.35,0.011666666666666664,0.027715828521669948,0.8,8.44165
60740,0.05555555555555555,0.45,0.005625,0.008745299466352337,0.99,6.739282257
52670,0.03333333333333333,0.005,6.25e-05,0.010472760910129372,0.8,24.474
52354,0.05,0.1,0.02,0.02073451151369264,0.8,20.5876
55015,0.01,0.01,0.0003333333333333333,0.0031499702339993657,0.8,26.9431
21631,0.001,0.1,0.02,0.005811946409141118,0.9,41.1977
16417,0.01,0.005,0.0025,0.011007355260015237,0.3,7.70268
30783,0.07142857142857142,0.05,0.008333333333333333,0.05675436728360132,0.5,8.452860000000001
59256,0.00625,0.1,0.0002,0.00016037830496575903,0.99,122.3952283
22003,0.005,0.01,5e-05,0.0007868118800915636,0.9,55.1077
56011,0.0625,0.25,0.03571428571428571,0.0315561762079332,0.95,15.1137
40489,0.0025,0.3,0.06,0.024975661596038853,0.4,6.910660000000001
32288,0.05555555555555555,0.5,0.025,0.06326818538479445,0.5,4.75165
17883,0.005,0.35,0.006999999999999999,0.007822565707438585,0.2,6.14766
49048,0.125,0.35,0.004375,0.04311835917051991,0.8,7.80553
1744,0.25,0.1,0.02,0.31541590242041523,0.2,3.14415
47962,0.25,0.05,0.000625,0.03935826546325462,0.9,24.658
26285,0.25,0.45,0.0225,0.24834289926627315,0.4,3.2526599999999997
19356,0.0005,0.15,0.021428571428571432,0.001251027074554507,0.05,5.89657
13783,0.0125,0.4,0.005,0.018967365646048368,0.05,5.44054
5547,0.08333333333333333,0.025,0.005,0.1243743441586809,0.05,4.28929
47921,0.25,0.45,0.225,0.3330088212805181,0.8,2.97998
50388,0.08333333333333333,0.4,0.02,0.04628613176288962,0.8,6.65525
30397,0.1,0.005,5e-05,0.04712443958256128,0.7,12.8621
58309,0.05,0.15,0.05,0.024111723616301657,0.99,33.44055178
44097,0.001,0.45,0.0642857142857143,0.05515739101802651,0.6,5.3429199999999994
44877,0.001,0.15,0.00075,0.0007186393195086653,0.7,16.1691
42476,0.01,0.1,0.006666666666666667,0.006178465552059928,0.7,16.9526
22585,0.0125,0.2,0.03333333333333333,0.020813051330032386,0.9,19.2313
40190,0.0025,0.025,0.0003125,0.002366011967234813,0.4,9.28093
54295,0.08333333333333333,0.3,0.003,0.009231046413798016,0.95,13.5871
27512,0.16666666666666666,0.25,0.005,0.10707594960985213,0.6,6.4795
54196,0.08333333333333333,0.2,0.1,0.0662352451131848,0.95,14.0611
25649,0.25,0.005,0.00125,0.15709141365194065,0.6,6.31629
12586,0.025,0.2,0.03333333333333333,0.03377212102609027,0.3,6.7570000000000014
59774,0.0125,0.025,5e-05,0.003930132409640831,0.8,26.61918802
21694,0.03333333333333333,0.05,0.016666666666666666,0.007592182246175333,0.9,46.3907
1254,0.25,0.35,0.008749999999999999,0.2777756954395925,0.3,3.24388
56774,0.001,0.025,0.025,0.001884955592153876,0.8,27.7611
27683,0.16666666666666666,0.5,0.5,0.5759586531581288,0.6,1.8405599999999998
58058,0.1,0.05,0.05,0.009346238144429636,0.99,119.8496814
46726,0.5,0.35,0.008749999999999999,0.017378897860577044,0.99,10.3005
54460,0.016666666666666666,0.35,0.35,0.3131120678077827,0.8,3.15378
19337,0.0005,0.15,0.15,0.004280419990516093,0.05,5.81351
56087,0.0625,0.4,0.4,0.4824308218668826,0.95,2.29601
57166,0.05,0.15,0.00075,0.004262748531839654,0.95,41.5626
28383,0.1,0.45,0.0009,0.07917598885209676,0.5,4.89145
19826,0.001,0.15,0.016666666666666666,0.0028274333882308145,0.2,6.87662
55908,0.00625,0.45,0.0642857142857143,0.0746689253915717,0.8,5.27045
28722,0.125,0.4,0.4,0.38013271108436497,0.6,2.62108
38292,0.025,0.25,0.00125,0.012468195843934491,0.7,11.3495
45959,0.005,0.05,0.005,0.0011388273369263007,0.95,101.27600000000001
10834,0.05,0.01,0.000125,0.05497904953506647,0.3,6.55895
14822,0.0125,0.35,0.02333333333333333,0.02083923126881229,0.2,5.9039
24647,0.5,0.3,0.3,0.43353978619539146,0.7,2.65525
50617,0.125,0.005,0.0003333333333333333,0.009822451230836296,0.95,71.3378
14827,0.01,0.5,0.03333333333333333,0.01754055898254301,0.05,5.3651800000000005
53772,0.05555555555555555,0.25,0.0005,0.009080075433500498,0.9,16.5036
34553,0.03333333333333333,0.2,0.025,0.034033920413889425,0.5,8.5197
20307,0.0005,0.1,0.1,0.006911503837897546,0.2,6.8083
35280,0.025,0.5,0.07142857142857142,0.07573482289903967,0.5,4.60619
224,0.5,0.3,0.00375,0.5508390018988003,0.3,1.9607599999999998
13841,0.016666666666666666,0.15,0.021428571428571432,0.021355350061902045,0.3,7.24233
31533,0.0625,0.25,0.00625,0.06086835766330224,0.4,6.48789
21188,0.03333333333333333,0.35,0.0007,0.005928708936099537,0.9,10.1515
13489,0.0125,0.05,0.0071428571428571435,0.017783658414070792,0.1,5.9257800000000005
31351,0.0625,0.1,0.014285714285714287,0.060700058056859935,0.4,7.19345
18833,0.001,0.005,0.001,0.001415287490442202,0.1,6.2355800000000015
43756,0.005,0.45,0.03,0.03204424506661588,0.7,5.866169999999999
155,0.5,0.3,0.0375,0.7103926387929921,0.1,1.5746200000000001
12664,0.016666666666666666,0.025,2.5e-05,0.023562141251464296,0.1,5.82639
50994,0.08333333333333333,0.45,0.03,0.05126032013107346,0.9,5.7615
11363,0.025,0.05,0.05,0.03769911184307752,0.05,5.32735
10963,0.025,0.5,0.5,0.11388273369263,0.1,3.9967099999999998
39035,0.0125,0.025,0.004166666666666668,0.008050331174823845,0.6,13.32
58459,0.08333333333333333,0.025,0.003125,0.0015519794957968337,0.99,383.5418716
51002,0.08333333333333333,0.45,0.0009,0.014235079912190947,0.9,6.44355
43536,0.00625,0.025,0.0025,0.003082687791334985,0.7,18.2468
17747,0.0025,0.01,0.0001,0.0035346058945538773,0.1,6.19574
41735,0.0125,0.005,0.0005555555555555557,0.005896594877862843,0.7,17.7895
38215,0.01,0.4,0.2,0.13351768777756626,0.5,4.4124099999999995
5879,0.08333333333333333,0.4,0.05,0.12749630185818575,0.05,4.16547
46043,0.00625,0.1,0.014285714285714287,0.004754463881995268,0.95,63.1056
53931,0.025,0.4,0.002,0.00986460093227195,0.8,7.6268699999999985
48866,0.25,0.3,0.00375,0.022992531233460317,0.95,12.3
17392,0.0025,0.15,0.03,0.004437499623195583,0.05,5.83798
19500,0.0005,0.1,0.0125,0.0010995574287564276,0.1,6.22832
49727,0.25,0.15,0.01875,0.012674362861826324,0.99,43.458
5384,0.08333333333333333,0.1,0.00125,0.11784899441778712,0.1,4.52859
59638,0.0625,0.01,0.005,0.001137256540599506,0.99,434.33578139999986
44127,0.001,0.5,0.025,0.0241902634326414,0.6,5.25847
23246,0.025,0.005,0.000625,0.003935826546325461,0.9,50.6334
45421,0.0005,0.2,0.04,0.023915374075452304,0.95,21.1522
51136,0.0625,0.01,0.0005,0.019647520455550564,0.8,21.9305
35126,0.025,0.25,0.00625,0.02552544031041707,0.4,7.38167
4705,0.1,0.1,0.02,0.11184069846779662,0.3,5.45858
2936,0.16666666666666666,0.45,0.075,0.2540108560121247,0.05,3.21585
26523,0.16666666666666666,0.35,0.006999999999999999,0.1347481449002222,0.5,4.8491
10884,0.03333333333333333,0.5,0.03333333333333333,0.05235987755982988,0.05,4.896059999999999
35727,0.03333333333333333,0.01,0.0001,0.02094583597952411,0.6,12.2282
57281,0.0005,0.3,0.00375,0.0029845130209103037,0.8,11.5501
45414,0.001,0.025,0.00025,9.71930227204343e-05,0.95,111.13600000000001
32717,0.0625,0.05,0.005,0.03974114706791088,0.6,10.8921
58561,0.07142857142857142,0.2,0.022222222222222227,0.01494500505207716,0.99,26.91830143
53956,0.08333333333333333,0.05,0.01,0.008037241205433894,0.95,75.376
23517,0.03333333333333333,0.01,0.0011111111111111113,0.002651155133779389,0.95,97.7259
16846,0.00625,0.45,0.009000000000000001,0.01068926900383927,0.3,5.790719999999999
42812,0.001,0.005,0.0005555555555555557,0.0007897614865274343,0.5,11.2264
60382,0.05,0.025,0.0008333333333333334,0.0008501935118777385,0.99,433.0701684
54276,0.08333333333333333,0.3,0.075,0.07369652766546057,0.95,9.33281
38684,0.01,0.05,0.025,0.009817477042468105,0.5,10.6987
22930,0.00625,0.1,0.025,0.008050331174823845,0.9,39.4452
60279,0.03333333333333333,0.3,0.06,0.05650677986256841,0.99,10.63906116
25380,0.25,0.5,0.1,0.2748893571891069,0.5,3.03726
40657,0.005,0.025,0.0027777777777777783,0.004036073895236888,0.5,11.0193
31638,0.0625,0.4,0.06666666666666668,0.09241518389309973,0.4,5.02515
23377,0.00625,0.005,5e-05,0.000982454562593868,0.9,54.8545
53576,0.025,0.05,0.025,0.010995574287564277,0.8,24.5366
28361,0.1,0.45,0.0642857142857143,0.12398071007916862,0.5,4.44803
38849,0.00625,0.35,0.175,0.08285950623843077,0.4,5.1769
54839,0.0125,0.35,0.017499999999999998,0.019320794819577224,0.8,8.76287
27330,0.16666666666666666,0.05,5e-05,0.07854531412688863,0.7,10.4373
53655,0.05555555555555555,0.45,0.0045000000000000005,0.014452198871139047,0.9,6.4611800000000015
46061,0.0025,0.15,0.03,0.013626658134945726,0.95,33.9578
8049,0.05555555555555555,0.45,0.15,0.09974556675147593,0.1,4.41501
27438,0.125,0.4,0.2,0.2238384765682728,0.5,3.73674
17154,0.00625,0.1,0.05,0.01158462291011236,0.3,7.6456300000000015
13507,0.016666666666666666,0.35,0.05,0.03481931857728686,0.3,5.9606
36857,0.0125,0.15,0.00015,0.011809246784844029,0.4,8.543560000000001
44716,0.0025,0.005,5e-05,0.0011786470238105509,0.7,18.5748
38453,0.016666666666666666,0.3,0.15,0.0952949771588904,0.6,6.06877
49534,0.25,0.3,0.00375,0.007425939634922877,0.99,14.5919
20001,0.001,0.5,0.0625,0.020891591146372124,0.2,5.28777
32785,0.05555555555555555,0.025,0.025,0.04461497900410505,0.5,8.97686
25235,0.5,0.35,0.035,0.48663270204105896,0.4,2.16852
16032,0.01,0.15,0.0015,0.011207631791681586,0.3,7.498769999999999
18886,0.0025,0.3,0.01,0.005026548245743671,0.2,6.39509
26459,0.25,0.3,0.075,0.19949113350295186,0.6,4.63638
19713,0.0005,0.01,0.0033333333333333327,0.0007173303225696695,0.1,6.24843
46666,0.5,0.35,0.03888888888888889,0.1170243263462198,0.9,6.09184
29101,0.1,0.005,0.000125,0.06283303116904096,0.6,9.65116
43697,0.001,0.01,0.002,0.0006660176425610363,0.6,14.0244
15832,0.01,0.3,0.0006,0.012679467949888407,0.2,6.23548
41398,0.0025,0.15,0.05,0.013744467859455343,0.5,9.88239
6566,0.07142857142857142,0.05,0.0016666666666666668,0.1066028407161865,0.05,4.47274
41094,0.0025,0.5,0.005,0.005890486225480864,0.5,5.53869
34111,0.03333333333333333,0.15,0.003,0.03198141321354408,0.4,7.84484
30466,0.07142857142857142,0.2,0.2,0.11893172188589933,0.5,5.8113
9380,0.05,0.01,0.0005,0.07461361092092098,0.05,4.8284199999999995
44915,0.001,0.05,0.000625,0.0005399612373357458,0.7,18.5504
13244,0.016666666666666666,0.05,0.01,0.02125811028929093,0.2,6.54485
29633,0.08333333333333333,0.1,0.005,0.07916813487046277,0.4,6.7117
3569,0.125,0.1,0.1,0.14686945655532282,0.3,4.96336
36,0.5,0.45,0.45,0.7704755982928968,0.1,1.46655
58881,0.05555555555555555,0.45,0.0022500000000000003,0.004021718562139235,0.99,6.849828639
51658,0.125,0.4,0.008,0.019367918709381083,0.95,7.87383
17286,0.0025,0.25,0.03571428571428571,0.00633928517599369,0.1,5.99095
31616,0.0625,0.35,0.008749999999999999,0.06275331325545612,0.4,5.77334
44306,0.0025,0.5,0.0025,0.003926990816987243,0.7,5.57685
8180,0.05555555555555555,0.35,0.0017499999999999998,0.0787322388897772,0.1,4.7883
46978,0.5,0.025,0.000125,0.07854865206908304,0.9,14.3266
50311,0.08333333333333333,0.3,0.0375,0.05445427266222308,0.8,8.88512
32413,0.05555555555555555,0.35,0.006999999999999999,0.047481682300505736,0.5,6.40779
13085,0.0125,0.01,0.0033333333333333327,0.018658442368445386,0.05,5.61784
45521,0.0005,0.4,0.004,0.004814490741626358,0.95,8.40276
32339,0.05555555555555555,0.45,0.00045,0.0439513175560342,0.5,5.43058
17733,0.0025,0.01,0.0002,0.003534920053819235,0.1,6.1936
4959,0.1,0.1,0.05,0.12880529879718153,0.2,4.7856
57737,0.01,0.3,0.042857142857142864,0.039157708432244205,0.95,11.2088
12214,0.025,0.05,0.00125,0.031455196444067815,0.2,6.32282
26071,0.25,0.1,0.002,0.2358707764315217,0.4,4.16465
4026,0.125,0.005,1e-05,0.17671460247238913,0.1,3.96696
34598,0.05555555555555555,0.25,0.03571428571428571,0.04581489286485115,0.7,9.53755
36487,0.025,0.005,0.005,0.015755087157752815,0.6,12.6492
54029,0.08333333333333333,0.05,0.000625,0.006638250726882188,0.95,76.5162
36771,0.0125,0.15,0.15,0.04005530633326987,0.4,7.29621
56763,0.001,0.01,5e-05,0.0003154159024204152,0.8,28.0596
38007,0.00625,0.005,0.0025,0.005906194188748811,0.4,9.13993
61890,0.01,0.3,0.0015,0.0015566591598537426,0.99,15.26846844
48102,0.25,0.01,0.0014285714285714286,0.019677589985234945,0.95,50.3753
26770,0.16666666666666666,0.5,0.0625,0.14726215563702155,0.7,3.9014900000000003
54387,0.08333333333333333,0.5,0.125,0.1930770485018727,0.95,3.5918900000000002
9947,0.03333333333333333,0.5,0.125,0.0667588438887831,0.1,4.70072
62090,0.025,0.35,0.0875,0.09564186134772423,0.99,7.253752137999999
48996,0.25,0.5,0.001,0.021127210595391376,0.95,5.2315
29265,0.1,0.025,0.000125,0.06283774355802135,0.6,9.65403
48124,0.25,0.005,0.00025,0.039273442461607695,0.9,25.2393
25645,0.25,0.5,0.001,0.11890928193837368,0.7,3.95485
48528,0.16666666666666666,0.15,0.01875,0.0341320951843141,0.9,21.5853
53004,0.1,0.3,0.042857142857142864,0.04622629190282125,0.95,10.8152
10695,0.03333333333333333,0.01,0.005,0.047139597767114835,0.1,5.43647
26347,0.25,0.15,0.015,0.16132078276183587,0.6,5.9467300000000005
24435,0.016666666666666666,0.5,0.00625,0.010635600129340448,0.95,5.46577
35426,0.025,0.35,0.004375,0.022040235960340892,0.5,7.01658
24268,0.025,0.4,0.2,0.2407245370813179,0.95,3.9732800000000004
971,0.5,0.5,0.016666666666666666,0.7474372521665716,0.05,1.48532
12020,0.016666666666666666,0.45,0.225,0.055370570519520115,0.1,4.8371699999999995
40511,0.01,0.2,0.04,0.0213628300444106,0.6,10.4082
33231,0.0625,0.3,0.00375,0.031926435342106284,0.7,8.853539999999997
50690,0.07142857142857142,0.05,0.0025,0.022754106791000355,0.8,20.9185
47832,0.25,0.25,0.0125,0.0863937979737193,0.8,8.52926
37020,0.025,0.05,0.000625,0.015766868130203775,0.6,12.5926
37263,0.0125,0.4,0.1,0.07264933011426397,0.5,5.38486
68,0.5,0.45,0.0009,0.7069855815601739,0.1,1.55189
40417,0.01,0.15,0.0375,0.01688606051304514,0.6,11.6249
46561,0.5,0.5,0.025,0.11388273369263,0.9,3.9996
17808,0.005,0.25,0.041666666666666664,0.012828170002158322,0.2,6.3870000000000005
13306,0.016666666666666666,0.5,0.08333333333333333,0.05759586531581287,0.3,4.79684
18584,0.001,0.05,5e-05,0.0014145020922788046,0.1,6.23031
6697,0.07142857142857142,0.4,0.004,0.08004778081346793,0.3,4.9949
29602,0.08333333333333333,0.1,0.05,0.0848230016469244,0.4,6.62823
43863,0.001,0.05,0.0005,0.0006754424205218058,0.6,13.9482
29728,0.1,0.3,0.3,0.2324778563656447,0.6,3.9195699999999998
43927,0.001,0.15,0.021428571428571432,0.006687104362641132,0.6,12.3719
26267,0.25,0.05,5e-05,0.15708434506847005,0.6,6.2933900000000005
15097,0.00625,0.45,0.075,0.019438604544086847,0.1,5.4133
8617,0.05555555555555555,0.01,0.001,0.07854295793239842,0.1,4.99376
21918,0.01,0.01,0.0033333333333333327,0.0016650441064025902,0.9,53.8612
10993,0.025,0.45,0.15,0.05654866776461629,0.1,4.88011
5040,0.1,0.2,0.05,0.13194689145077132,0.2,4.66432
57089,0.0025,0.2,0.006666666666666667,0.004136430327226562,0.8,17.4398
58562,0.05555555555555555,0.2,0.022222222222222227,0.014695672301792256,0.99,27.00984961
18400,0.001,0.15,0.05,0.003769911184307751,0.1,6.1483099999999995
29629,0.08333333333333333,0.1,0.006666666666666667,0.07937757438070209,0.4,6.70385
25344,0.5,0.2,0.005,0.3160442209511332,0.6,3.3768
19165,0.0025,0.3,0.3,0.08757189521881548,0.3,4.76981
1151,0.25,0.35,0.00035,0.3534676580388582,0.1,2.7238900000000004
19684,0.0005,0.45,0.05625,0.004722206457427157,0.05,5.60355
57006,0.0005,0.15,0.0375,0.014294246573833559,0.8,19.0438
31196,0.07142857142857142,0.005,6.25e-05,0.044880484099905305,0.6,10.6241
21886,0.001,0.025,0.0008333333333333334,0.00021598449493429825,0.9,55.7955
14096,0.01,0.45,0.009000000000000001,0.015409511965857938,0.1,5.49937
37156,0.025,0.15,0.05,0.02984513020910303,0.6,10.8196
11263,0.03333333333333333,0.15,0.075,0.04895648551844095,0.2,5.91483
60499,0.0125,0.25,0.025,0.01963495408493621,0.99,17.99806128
26554,0.25,0.4,0.02,0.17215927741672066,0.6,4.19163
32536,0.05555555555555555,0.35,0.03888888888888889,0.06946410422937431,0.4,5.68837
11336,0.03333333333333333,0.25,0.041666666666666664,0.04646939133434902,0.3,6.26483
14756,0.0125,0.3,0.05,0.02788163480060941,0.3,6.37247
49826,0.08333333333333333,0.005,0.005,0.02624277063298673,0.8,20.3801
30724,0.08333333333333333,0.2,0.03333333333333333,0.06492624817418906,0.6,8.480089999999999
2350,0.16666666666666666,0.35,0.006999999999999999,0.18556864205979307,0.3,3.9815099999999997
60807,0.0625,0.025,0.000125,0.0009914670065188547,0.99,415.0938765
49488,0.1,0.05,0.00025,0.031447342462433824,0.8,19.0335
17692,0.005,0.1,0.011111111111111113,0.006981317007977318,0.2,6.84767
22763,0.0005,0.25,0.05,0.03542145716922492,0.9,13.2944
37064,0.016666666666666666,0.005,0.0003333333333333333,0.013092587383835464,0.5,10.4783
21200,0.01,0.35,0.00035,0.001917156916853171,0.9,10.3683
23612,0.0125,0.025,5e-05,0.0009854783455229491,0.95,105.48700000000001
44713,0.0025,0.005,0.000125,0.0011794716918821179,0.7,18.5817
52104,0.05555555555555555,0.4,0.04,0.05766567848589265,0.8,6.42773
17005,0.00625,0.5,0.005,0.00942477796076938,0.2,5.49003
13482,0.0125,0.2,0.1,0.021794799034279187,0.05,5.5221
39278,0.00625,0.25,0.0025,0.005890486225480862,0.5,8.954
58954,0.0125,0.45,0.005625,0.008068984381204534,0.99,6.756201474
50947,0.0625,0.005,0.00125,0.019650662048204152,0.8,21.9367
23577,0.03333333333333333,0.025,0.005,0.0029910580056052845,0.95,96.5267
49152,0.1,0.005,0.0003333333333333333,0.03142011532610271,0.8,19.3077
44026,0.001,0.3,0.02,0.011938052083641213,0.6,8.7906
38711,0.00625,0.15,0.00375,0.006597344572538565,0.4,8.75028
28769,0.1,0.05,0.001,0.09431061146076558,0.4,6.42391
5222,0.08333333333333333,0.3,0.06,0.12346459128607888,0.1,4.3662800000000015
7650,0.0625,0.15,0.00015,0.09326956619518227,0.05,4.5991599999999995
7550,0.0625,0.025,0.0035714285714285718,0.09328005687065052,0.05,4.6177800000000016
6287,0.08333333333333333,0.35,0.0017499999999999998,0.10510460021972452,0.2,4.6687
40980,0.005,0.005,0.0005555555555555557,0.003931354140117228,0.5,11.0179
26447,0.16666666666666666,0.45,0.00045,0.13121778015575067,0.5,4.23701
27415,0.16666666666666666,0.15,0.00015,0.10476216662048322,0.6,7.3905
57643,0.05,0.5,0.005,0.011388273369263005,0.95,5.44856
50693,0.07142857142857142,0.05,0.00125,0.022597027158320862,0.8,20.9329
18460,0.001,0.2,0.004,0.0016179202165987436,0.05,5.86451
44755,0.001,0.45,0.005625,0.006037748381117883,0.7,6.37635
17474,0.005,0.01,0.0002,0.006284441944241023,0.2,6.8905
4643,0.1,0.05,0.00125,0.14923546852255762,0.05,4.061319999999999
2692,0.16666666666666666,0.01,1e-05,0.2094395730711726,0.2,3.9484
48098,0.16666666666666666,0.025,0.004166666666666668,0.052621676947629016,0.8,15.7453
62079,0.1,0.5,0.07142857142857142,0.11264853657871972,0.99,4.248425516
10299,0.05,0.2,0.006666666666666667,0.05623450849925729,0.3,6.2416
11172,0.03333333333333333,0.4,0.002,0.03740589652874247,0.3,5.63932
43193,0.00625,0.25,0.125,0.07166758241001715,0.7,7.96645
1519,0.25,0.005,0.00025,0.3141600507571427,0.2,3.15275
46343,0.0025,0.4,0.013333333333333334,0.01611375231903765,0.95,8.0075
39599,0.016666666666666666,0.25,0.005,0.010602875205865551,0.7,11.4925
19848,0.001,0.2,0.05,0.007539822368615504,0.2,6.64123
45017,0.0005,0.45,0.0022500000000000003,0.0024622232422510004,0.7,6.45335
43379,0.0005,0.01,0.00125,0.00041233403578366036,0.5,11.2451
11433,0.025,0.1,0.03333333333333333,0.03639011490408177,0.1,5.60553
35251,0.05,0.45,0.045,0.06958627727701391,0.6,5.18634
38053,0.025,0.45,0.225,0.2344413517741383,0.7,3.4620900000000003
17933,0.005,0.4,0.005,0.007539822368615504,0.2,5.94405
17219,0.0025,0.025,0.004166666666666668,0.003747003737875326,0.05,5.86867
23570,0.03333333333333333,0.025,0.008333333333333333,0.0032397674240144765,0.95,96.2452
57148,0.05,0.15,0.0015,0.004598506246692063,0.95,41.2628
43122,0.00625,0.35,0.06999999999999999,0.056823557121805375,0.7,6.93525
30078,0.1,0.025,0.003125,0.047295695652090096,0.7,12.8557
42801,0.005,0.35,0.006999999999999999,0.007759733854366789,0.6,7.93623
54548,0.07142857142857142,0.005,0.0008333333333333334,0.0056224223523308105,0.95,85.006
58455,0.05555555555555555,0.25,0.00625,0.005732315762018878,0.99,20.68848282
34629,0.05555555555555555,0.25,0.0005,0.026454828137104053,0.7,10.445
53214,0.0625,0.05,0.01,0.011231193736583508,0.9,42.1483
38244,0.025,0.25,0.05,0.03926990816987242,0.7,9.77694
56082,0.05,0.005,2.5e-05,0.0039273638811148604,0.95,91.7451
16227,0.005,0.3,0.0375,0.010602875205865551,0.1,5.8423
