,b1,a2,b2,RatioTotalArea,frac,Nc
39689,0.0125,0.4,0.1,0.08325220532012953,0.6,5.41524
43325,0.0005,0.025,0.0025,0.0004908738521234052,0.5,11.2413
28186,0.125,0.3,0.05,0.09189158511750144,0.7,6.9752899999999975
47453,0.5,0.15,0.03,0.05270021676396881,0.95,19.7159
43010,0.01,0.005,1e-05,0.004712498936127566,0.7,17.9686
61827,0.0005,0.025,5e-05,1.1741702542791859e-05,0.99,532.0080921
56340,0.05555555555555555,0.3,0.0003,0.004631929301867755,0.95,14.0456
8873,0.05555555555555555,0.5,0.016666666666666666,0.06894050545377603,0.3,4.68736
51269,0.08333333333333333,0.05,0.025,0.016624261125245985,0.9,38.5466
51299,0.0625,0.15,0.016666666666666666,0.02591813939211579,0.8,17.2894
42264,0.001,0.3,0.006,0.0036128315516282617,0.5,8.2794
50866,0.07142857142857142,0.35,0.004375,0.026288398526288868,0.8,8.45881
47829,0.25,0.1,0.001,0.03955265150869549,0.9,22.4916
16625,0.00625,0.1,0.005,0.008168140899333463,0.2,6.8147
9151,0.05555555555555555,0.2,0.005,0.062029001615878473,0.3,6.11779
2116,0.25,0.5,0.001,0.3144734246243383,0.2,2.79053
5795,0.08333333333333333,0.15,0.016666666666666666,0.09398598021989464,0.3,5.68211
22986,0.0125,0.05,0.025,0.0054977871437821395,0.9,49.3317
44112,0.001,0.45,0.0009,0.0013917255455402784,0.6,6.34006
24726,0.5,0.1,0.014285714285714287,0.3949430764512883,0.5,2.8485400000000003
57630,0.05,0.5,0.125,0.1904590546238812,0.95,3.6073699999999995
57917,0.16666666666666666,0.01,0.0011111111111111113,0.002652551397180984,0.99,313.6640316999999
49900,0.16666666666666666,0.05,0.0025,0.013463033517571272,0.95,59.6547
851,0.5,0.35,0.05833333333333333,0.7493352977281155,0.05,1.49692
45185,0.0005,0.025,0.004166666666666668,0.0004646939133434903,0.7,18.717
55601,0.07142857142857142,0.35,0.03888888888888889,0.04623252522157837,0.95,8.70465
53857,0.05555555555555555,0.15,0.015,0.015088371383490975,0.9,27.316
54574,0.05,0.5,0.00625,0.016689710972195775,0.9,5.3657
15581,0.00625,0.35,0.175,0.01894773069196344,0.05,5.42927
7124,0.0625,0.4,0.04444444444444445,0.0939423469885948,0.1,4.5595300000000005
27948,0.125,0.005,0.0001,0.0785407588175409,0.6,8.92733
9157,0.05,0.35,0.006999999999999999,0.07145552490589985,0.1,4.87711
51565,0.125,0.25,0.05,0.0471238898038469,0.95,13.5067
10502,0.05,0.1,0.00125,0.05509568116233099,0.3,6.49506
1843,0.25,0.2,0.05,0.3204424506661589,0.2,3.07953
3805,0.125,0.025,0.000625,0.1570894501565321,0.2,4.46197
6359,0.08333333333333333,0.45,0.009000000000000001,0.1072644451690675,0.2,4.39995
56981,0.0005,0.1,0.001,0.00040840704496667313,0.8,25.6376
25187,0.5,0.25,0.00025,0.4713174378548087,0.4,2.28752
12197,0.016666666666666666,0.25,0.03125,0.02601631416254048,0.1,5.6563300000000005
20594,0.0005,0.4,0.008,0.0035657076618244147,0.3,6.26152
49522,0.1,0.1,0.014285714285714287,0.03500631814000055,0.8,17.7099
7504,0.0625,0.005,0.0025,0.0785476703213788,0.2,5.48137
6379,0.08333333333333333,0.5,0.08333333333333333,0.1308996938995747,0.2,4.07658
25139,0.5,0.2,0.03333333333333333,0.4796164784480417,0.4,2.32544
54528,0.016666666666666666,0.5,0.25,0.3193952531149623,0.8,2.77881
13702,0.016666666666666666,0.3,0.0075,0.02235766771804736,0.2,6.0510699999999975
61931,0.0025,0.01,0.001,7.03716754404114e-05,0.99,555.2642413
28385,0.1,0.45,0.00045,0.07885790259592079,0.5,4.89314
43830,0.005,0.3,0.05,0.03534291735288516,0.7,8.67035
10345,0.03333333333333333,0.025,0.0125,0.049790971067050716,0.05,5.15457
26450,0.16666666666666666,0.4,0.2,0.2565634000431665,0.5,3.5082800000000005
7928,0.0625,0.01,0.0001,0.07854044465827555,0.2,5.4814300000000005
42000,0.01,0.35,0.017499999999999998,0.018181967482650926,0.7,8.16798
14281,0.01,0.2,0.013333333333333334,0.01497492498211135,0.1,5.90147
2449,0.16666666666666666,0.01,0.01,0.2356508649457704,0.1,3.50961
10082,0.03333333333333333,0.4,0.008,0.048129199452995625,0.1,5.11533
13315,0.0125,0.15,0.025,0.01884955592153876,0.1,5.87553
24318,0.025,0.5,0.5,0.7480917506360695,0.95,1.48569
6350,0.08333333333333333,0.45,0.045,0.11744320536669844,0.2,4.32417
40700,0.0125,0.45,0.225,0.22855086554865744,0.7,3.48297
7531,0.0625,0.01,0.002,0.08836357656752011,0.1,4.87059
23203,0.00625,0.025,0.000125,0.0009905834335850316,0.9,54.5563
32748,0.05555555555555555,0.05,0.01,0.044418629463255685,0.5,8.94933
29690,0.08333333333333333,0.15,0.015,0.08136724972797563,0.4,6.54082
24543,0.5,0.35,0.35,0.585121631731099,0.5,1.9445599999999998
104,0.5,0.4,0.0004,0.7069086125401609,0.1,1.5627
33715,0.03333333333333333,0.005,0.0003333333333333333,0.031418020931000316,0.4,8.15974
47093,0.5,0.2,0.0004,0.15728069460931934,0.8,6.21284
38502,0.00625,0.05,0.05,0.009032078879070655,0.4,9.02718
37635,0.0125,0.1,0.002,0.010131636307827084,0.5,10.4284
20601,0.0005,0.35,0.175,0.05827654372409065,0.3,5.29957
27978,0.125,0.3,0.1,0.15550883635269475,0.4,4.732
61485,0.0625,0.1,0.006666666666666667,0.003055198855616075,0.99,105.5072067
47665,0.25,0.15,0.003,0.04054225319457627,0.9,19.2271
6047,0.08333333333333333,0.025,5e-05,0.09163096382694738,0.3,5.831259999999999
47991,0.25,0.025,0.0027777777777777783,0.03946625771072177,0.9,25.1046
61178,0.025,0.45,0.0642857142857143,0.09036566868575784,0.99,5.249442599
43012,0.0005,0.3,0.0006,0.0006754424205218058,0.5,8.3828
19269,0.0005,0.05,0.00025,0.0007480917506360697,0.05,5.9183699999999995
20573,0.0005,0.45,0.01125,0.005321072557017712,0.3,5.87845
6207,0.08333333333333333,0.3,0.1,0.12356931104119853,0.2,4.5879900000000005
43272,0.00625,0.2,0.006666666666666667,0.005877396256090906,0.7,13.7082
61889,0.00625,0.3,0.02,0.018759235132748055,0.99,13.44599126
47320,0.5,0.1,0.1,0.06911503837897548,0.95,18.7568
43305,0.0025,0.05,0.025,0.003926990816987243,0.6,13.7612
37845,0.01,0.25,0.0025,0.010210176124166827,0.4,7.84895
1891,0.25,0.35,0.0007,0.3731026121237944,0.05,2.61997
61190,0.07142857142857142,0.5,0.0625,0.0983150200967163,0.99,4.382847503
20183,0.001,0.15,0.15,0.02230530784048753,0.3,6.9574
14082,0.01,0.45,0.075,0.024740042147019626,0.1,5.33599
53908,0.025,0.35,0.0007,0.008469733794078081,0.8,9.209
20322,0.0005,0.1,0.01,0.0012566370614359177,0.2,6.98049
19126,0.0025,0.35,0.04375,0.017180584824319178,0.3,6.29131
35561,0.025,0.1,0.016666666666666666,0.0222529479629277,0.5,9.8508
48317,0.16666666666666666,0.2,0.01,0.057386425805573536,0.8,11.616
46916,0.5,0.2,0.013333333333333334,0.016147786239451546,0.99,26.9286
10010,0.03333333333333333,0.005,0.0001,0.049741962221654716,0.05,5.15024
47956,0.25,0.5,0.03333333333333333,0.12042771838760873,0.8,4.0522800000000005
47954,0.25,0.5,0.05555555555555555,0.14835298641951802,0.8,3.8443699999999996
58199,0.08333333333333333,0.35,0.017499999999999998,0.020358829392200854,0.99,10.18963428
10172,0.05,0.1,0.011111111111111113,0.0635299847725936,0.2,5.70043
4498,0.1,0.35,0.05833333333333333,0.12919799787888026,0.3,4.6242
62033,0.005,0.3,0.1,0.09338384162795657,0.99,8.746375319
18738,0.001,0.5,0.05555555555555555,0.005855579640440976,0.05,5.5339
3891,0.125,0.1,0.05,0.16022122533307945,0.2,4.42204
57747,0.01,0.3,0.003,0.003471459882216722,0.95,14.1662
45265,0.0005,0.01,0.0016666666666666668,8.901179185171085e-05,0.95,112.28399999999999
16276,0.01,0.01,0.0014285714285714286,0.01100903825607966,0.3,7.7100300000000015
57326,0.0005,0.35,0.04375,0.03864158963915445,0.8,8.00928
43167,0.00625,0.3,0.03333333333333333,0.024936391687868983,0.7,9.14171
39033,0.005,0.005,0.00016666666666666666,0.004713436177935886,0.4,9.193060000000001
42654,0.005,0.15,0.01875,0.00844303025652257,0.6,12.2487
7560,0.0625,0.025,0.0008333333333333334,0.09326930439579448,0.05,4.61416
26981,0.16666666666666666,0.1,0.01,0.15833626974092554,0.4,5.1961900000000005
9696,0.05,0.2,0.04,0.0758694625841935,0.05,4.79282
50405,0.08333333333333333,0.45,0.225,0.2806489437206882,0.8,3.25715
16305,0.005,0.2,0.1,0.013351768777756623,0.1,5.90026
25122,0.5,0.15,0.001875,0.4715923272119978,0.4,2.35852
33930,0.03333333333333333,0.025,0.003125,0.031514101306322616,0.4,8.16003
13153,0.016666666666666666,0.01,1e-05,0.020944013855785027,0.2,6.54897
35524,0.025,0.15,0.05,0.031415926535897934,0.5,9.10689
47037,0.5,0.1,0.0001,0.15710476542071836,0.8,6.96743
44007,0.005,0.1,0.006666666666666667,0.003822271061867582,0.7,17.3216
22097,0.025,0.45,0.0045000000000000005,0.009652543428154641,0.9,6.58444
46309,0.005,0.45,0.075,0.10112001353742148,0.95,5.05265
24440,0.5,0.5,0.5,0.7853981633974483,0.5,1.43783
59123,0.00625,0.05,0.008333333333333333,0.001394081740030471,0.99,291.9251027
52677,0.0625,0.4,0.04444444444444445,0.0600829594999048,0.9,6.6413699999999976
54690,0.05,0.25,0.003125,0.010062913968529805,0.9,16.3733
40719,0.005,0.025,0.0003125,0.003939262663290327,0.5,11.0279
52319,0.07142857142857142,0.025,0.0003125,0.01124206308616624,0.9,42.2639
27661,0.16666666666666666,0.45,0.0642857142857143,0.15924882760696832,0.6,4.13549
38111,0.00625,0.005,0.0005,0.005893627818134452,0.4,9.13717
35882,0.016666666666666666,0.1,0.016666666666666666,0.01780235837034216,0.4,8.56582
54757,0.0125,0.01,0.00025,0.00393327400229442,0.8,26.6588
10887,0.05,0.005,0.0025,0.05498965241027234,0.3,6.55285
58938,0.0025,0.25,0.027777777777777776,0.0216377194015997,0.99,17.64322354
17739,0.0025,0.5,0.025,0.0056941366846315,0.05,5.5450800000000005
42679,0.001,0.01,0.0016666666666666668,0.0008115781021773633,0.5,11.2237
52002,0.07142857142857142,0.2,0.005,0.014047407151051504,0.9,20.8506
40068,0.005,0.5,0.16666666666666666,0.13482668471656195,0.5,3.91773
52622,0.07142857142857142,0.005,5e-06,0.011220044448655394,0.9,42.5016
26703,0.16666666666666666,0.1,0.0125,0.1328631893080683,0.5,6.20291
4023,0.125,0.25,0.25,0.19634954084936207,0.2,3.8700900000000003
38077,0.025,0.45,0.0022500000000000003,0.01400757624419349,0.7,6.2076400000000005
55269,0.01,0.3,0.042857142857142864,0.035455117090513376,0.8,9.63898
9471,0.05555555555555555,0.025,0.0027777777777777783,0.061151973666751326,0.3,6.41941
16143,0.005,0.4,0.08,0.017121679962064373,0.1,5.5418199999999995
39587,0.0125,0.3,0.03,0.024818581963359364,0.6,8.30366
35634,0.025,0.05,0.025,0.021598449493429827,0.5,10.052999999999999
36483,0.05,0.01,0.00125,0.023589433837642358,0.7,15.3019
52062,0.05555555555555555,0.3,0.00375,0.020280725908174105,0.8,10.4636
61152,0.0125,0.5,0.08333333333333333,0.1297870465014283,0.99,4.0867699769999986
13747,0.0125,0.01,0.0006666666666666666,0.01767355307154498,0.1,5.92517
20719,0.0005,0.1,0.0001,0.0005592034923389831,0.3,7.9550100000000015
15545,0.00625,0.025,0.00125,0.008845546815263762,0.1,6.0930300000000015
18775,0.0025,0.1,0.00125,0.0032201324699295385,0.2,6.9261399999999975
42952,0.01,0.005,0.000125,0.004713763427170636,0.7,17.9728
30572,0.08333333333333333,0.1,0.0001,0.052378727115751415,0.6,9.88836
17279,0.0025,0.05,0.0125,0.0038288160465625603,0.05,5.86324
44923,0.001,0.025,0.00625,0.0008148505945248527,0.7,18.6714
31461,0.0625,0.2,0.05,0.07147123286916779,0.4,6.58732
51613,0.125,0.3,0.0006,0.010354689386231969,0.95,13.4543
13044,0.0125,0.5,0.0005,0.017749998492782332,0.1,5.3622
11763,0.025,0.3,0.00375,0.03748312734814322,0.05,5.23877
14620,0.01,0.35,0.35,0.034164820107789,0.05,5.11449
53194,0.16666666666666666,0.2,0.002,0.003862064568813054,0.99,32.0244
35530,0.025,0.15,0.021428571428571432,0.024683942278205518,0.5,9.3912
49075,0.16666666666666666,0.005,0.0005555555555555557,0.02618779276154891,0.9,31.5407
5791,0.08333333333333333,0.15,0.01875,0.09428050453116868,0.3,5.67851
21006,0.03333333333333333,0.4,0.13333333333333333,0.1560324351282931,0.9,4.91317
56684,0.05,0.05,0.0125,0.005792311455056185,0.95,83.4207
11228,0.025,0.01,0.0002,0.03730672692064415,0.05,5.3297
61877,0.1,0.1,0.0005,0.0017263051631475927,0.99,115.3443335
47028,0.5,0.1,0.0033333333333333327,0.15791739072044692,0.8,6.95666
14284,0.0125,0.025,0.0016666666666666668,0.015734143206728883,0.2,6.672160000000001
56972,0.05,0.1,0.00125,0.004300054944601033,0.95,63.982
13959,0.0125,0.005,0.0016666666666666668,0.01571319925570495,0.2,6.665189999999999
37748,0.03333333333333333,0.01,5e-05,0.015709062825377724,0.7,16.3072
61201,0.0625,0.35,0.05,0.05540984042768997,0.99,8.590878844
57682,0.01,0.15,0.0075,0.00414297531192154,0.95,41.2841
48698,0.25,0.15,0.015,0.02635010838198441,0.95,28.6465
34333,0.03333333333333333,0.4,0.004,0.028693212902786775,0.5,6.24791
40304,0.0025,0.1,0.006666666666666667,0.0031939525311496233,0.4,9.12706
21129,0.005,0.35,0.05833333333333333,0.058512163173109887,0.9,7.91074
10419,0.05,0.15,0.0003,0.05502028293864484,0.3,6.40541
44765,0.001,0.4,0.06666666666666668,0.059114301765047936,0.7,6.07964
40899,0.01,0.5,0.005,0.010995574287564277,0.6,5.46307
14141,0.01,0.01,0.0006666666666666666,0.014923612302102712,0.05,5.6797900000000014
6984,0.07142857142857142,0.05,0.016666666666666666,0.0902833888781638,0.2,5.30114
61570,0.0125,0.15,0.001875,0.0010710867453332699,0.99,56.82275447
77,0.5,0.45,0.01125,0.5545500082208533,0.3,1.84825
16575,0.005,0.3,0.0006,0.0074895568861580684,0.05,5.7081800000000005
40107,0.005,0.45,0.05,0.03926990816987242,0.5,5.50657
27977,0.16666666666666666,0.005,1e-05,0.0785399262954877,0.7,10.5076
38197,0.01,0.45,0.015,0.018456856839840042,0.5,5.89217
34713,0.05555555555555555,0.15,0.021428571428571432,0.033248522250491984,0.7,12.8647
128,0.5,0.4,0.005,0.5516636699703676,0.3,1.8920599999999999
54223,0.016666666666666666,0.1,0.0025,0.0058643062867009465,0.8,23.9368
8144,0.05555555555555555,0.35,0.11666666666666665,0.09136798634190316,0.1,4.6393699999999995
55569,0.07142857142857142,0.3,0.042857142857142864,0.043982297150257116,0.95,10.9438
6388,0.08333333333333333,0.5,0.03333333333333333,0.11519173063162574,0.2,4.21134
32667,0.05555555555555555,0.15,0.01,0.04598942579005058,0.5,8.47124
37985,0.016666666666666666,0.025,0.0016666666666666668,0.010550515328305723,0.6,13.0909
52679,0.0625,0.4,0.02666666666666667,0.03997676651693012,0.9,7.1244
24082,0.03333333333333333,0.4,0.02,0.026494098045273928,0.95,7.6867
31075,0.08333333333333333,0.5,0.0025,0.05471607205002224,0.6,4.804130000000002
6123,0.07142857142857142,0.4,0.1,0.11354613447974538,0.1,4.35291
46170,0.0025,0.25,0.05,0.03750276230222816,0.95,14.2872
36850,0.03333333333333333,0.4,0.02666666666666667,0.03916518841475276,0.7,6.57048
51361,0.0625,0.25,0.03571428571428571,0.042074901610577586,0.8,11.1343
27882,0.125,0.1,0.00125,0.11796680414229675,0.4,5.87761
45985,0.00625,0.05,0.0033333333333333327,0.0009882926889417897,0.95,101.37799999999999
9444,0.05,0.1,0.001,0.07071725063230624,0.1,5.089169999999998
54157,0.016666666666666666,0.05,0.0071428571428571435,0.006133585657008642,0.8,25.7439
10565,0.05,0.4,0.1,0.08796459430051423,0.2,4.75609
12909,0.016666666666666666,0.5,0.03333333333333333,0.027488935718910687,0.05,5.2245
47449,0.5,0.15,0.0375,0.05605779391249291,0.95,19.1698
1315,0.25,0.1,0.02,0.3540574920595697,0.1,2.79981
1672,0.25,0.05,0.001,0.3730719815954219,0.05,2.65678
33861,0.05555555555555555,0.15,0.075,0.056112335451617694,0.6,9.41756
22626,0.0025,0.3,0.3,0.25486170402247194,0.9,4.0763300000000005
4071,0.1,0.5,0.016666666666666666,0.1439896632895322,0.1,3.95361
37758,0.0125,0.025,0.00025,0.009827294519510572,0.5,10.6642
61809,0.0005,0.01,0.00125,4.673119072214818e-05,0.99,559.4176535
39562,0.0125,0.3,0.15,0.09267698328089888,0.6,6.10384
40246,0.0025,0.05,0.0025,0.0025132741228718345,0.4,9.26235
35901,0.016666666666666666,0.1,0.0033333333333333327,0.016126842288427604,0.4,8.60094
35054,0.025,0.2,0.05,0.03612831551628262,0.4,7.46081
21272,0.03333333333333333,0.3,0.00375,0.008416850317742652,0.9,12.7583
54642,0.05,0.35,0.0035,0.011317587534557229,0.9,9.87712
28456,0.125,0.15,0.015,0.08278096642209105,0.6,8.25414
53349,0.03333333333333333,0.35,0.035,0.04125958351714594,0.8,7.9751600000000025
2296,0.16666666666666666,0.15,0.003,0.23576082068864604,0.1,3.4904
23954,0.0125,0.25,0.0005,0.0013548118318605993,0.95,19.7129
49193,0.125,0.45,0.00045,0.020207509346052945,0.9,6.2832099999999995
32585,0.05555555555555555,0.4,0.013333333333333334,0.05906194188748811,0.4,5.48744
15974,0.01,0.5,0.03333333333333333,0.02303834612632516,0.2,5.28257
42819,0.005,0.4,0.04,0.03330088212805181,0.6,6.39575
36412,0.03333333333333333,0.45,0.09,0.09728465250616393,0.6,4.7980599999999995
40722,0.0125,0.45,0.015,0.02073451151369264,0.7,6.08511
27685,0.125,0.01,0.01,0.11793538821576086,0.4,5.94675
20435,0.0005,0.3,0.01,0.0025132741228718353,0.2,6.4439800000000025
40621,0.01,0.25,0.008333333333333333,0.010210176124166827,0.6,9.97518
59592,0.1,0.025,0.0008333333333333334,0.0016355916752751876,0.99,365.6324935
46740,0.5,0.25,0.027777777777777776,0.09817477042468102,0.9,8.789719999999999
5802,0.08333333333333333,0.3,0.0375,0.12612185507224022,0.05,4.22329
34344,0.03333333333333333,0.35,0.175,0.12239121379610235,0.5,4.93503
54813,0.0125,0.3,0.02,0.01900663555421825,0.8,10.5505
38834,0.01,0.01,0.0025,0.007893251542144356,0.5,10.7837
53622,0.05555555555555555,0.5,0.05,0.07941248096574201,0.9,4.58234
9354,0.05555555555555555,0.05,0.0125,0.06167557244234961,0.3,6.4148
2061,0.25,0.45,0.05,0.3282964323001334,0.2,2.8135
34984,0.025,0.1,0.0005,0.023624776754995244,0.4,8.31245
25222,0.5,0.35,0.35,0.6251769380643688,0.4,1.81827
8677,0.05555555555555555,0.2,0.06666666666666668,0.08499753457212382,0.05,4.684830000000002
32847,0.05,0.005,6.25e-05,0.04712428250292858,0.4,7.65172
15117,0.0125,0.01,0.0025,0.013768029804357271,0.3,7.6209
50471,0.08333333333333333,0.5,0.0005,0.02680825731063289,0.8,5.18014
35290,0.025,0.4,0.004,0.025572564200220915,0.4,6.07176
61107,0.001,0.45,0.03,0.04200309377849554,0.99,6.036910324
32030,0.0625,0.005,0.005,0.04912665512051039,0.5,8.76178
21597,0.03333333333333333,0.1,0.03333333333333333,0.014660765716752368,0.9,35.1529
47708,0.5,0.35,0.006999999999999999,0.04658196507110269,0.95,8.39257
62046,0.001,0.45,0.05,0.0699946843219806,0.99,5.554039212999999
44534,0.0005,0.35,0.03888888888888889,0.02597049926967562,0.6,7.33833
37989,0.016666666666666666,0.025,0.00125,0.010530880374220787,0.6,13.0926
26601,0.25,0.45,0.0022500000000000003,0.15898815021654544,0.6,3.93475
41132,0.0125,0.1,0.0005,0.0060004419683565065,0.7,16.8914
29704,0.08333333333333333,0.15,0.00375,0.07924667468680252,0.4,6.5583100000000005
33354,0.0625,0.2,0.028571428571428574,0.042018801741763485,0.7,11.0089
1684,0.25,0.005,0.000125,0.3534293698783926,0.1,2.8052799999999998
17672,0.0025,0.4,0.0004,0.0037557740173665977,0.05,5.67946
43252,0.0005,0.05,0.05,0.004319689898685966,0.5,11.0195
3242,0.125,0.25,0.00125,0.17681276153485054,0.1,3.8967400000000003
38433,0.016666666666666666,0.25,0.005,0.012828170002158322,0.6,9.83372
11052,0.03333333333333333,0.5,0.00625,0.039597157404621344,0.3,5.04597
55212,0.01,0.2,0.022222222222222227,0.014311699866353503,0.8,15.9973
61896,0.0025,0.1,0.005,0.00159435827169682,0.99,111.8884638
30752,0.07142857142857142,0.35,0.05,0.08931099115205267,0.4,5.3731800000000005
23983,0.025,0.2,0.02,0.013901547492134837,0.95,24.0866
14543,0.01,0.025,0.003125,0.014161710633760241,0.1,5.987019999999999
30171,0.07142857142857142,0.005,2.5e-05,0.06731999965655681,0.4,7.07931
28156,0.125,0.5,0.005,0.12095131716320705,0.4,4.08734
5947,0.08333333333333333,0.45,0.00045,0.12438651783021355,0.05,4.15799
36841,0.03333333333333333,0.4,0.05714285714285715,0.06597344572538566,0.7,6.00781
19480,0.0005,0.1,0.05,0.0022776546738526005,0.1,6.21391
19821,0.001,0.15,0.025,0.0036128315516282617,0.2,6.86211
10882,0.03333333333333333,0.5,0.05555555555555555,0.05410520681182422,0.05,4.8721
43839,0.005,0.3,0.015,0.012252211349000192,0.7,9.76153
28570,0.125,0.25,0.08333333333333333,0.11780972450961726,0.6,6.4261800000000004
7992,0.0625,0.025,5e-05,0.07854060173790822,0.2,5.47565
25007,0.5,0.01,0.00025,0.3141639777479597,0.6,3.5921199999999995
57317,0.001,0.35,0.035,0.03110176727053895,0.8,8.280510000000001
7039,0.0625,0.5,0.016666666666666666,0.09097528726020444,0.1,4.45394
6076,0.08333333333333333,0.15,0.0075,0.10542661346671747,0.2,5.02899
19288,0.0005,0.3,0.003,0.000989601685880785,0.1,6.02304
47673,0.5,0.05,0.05,0.015629423451609233,0.99,91.2421
19090,0.0025,0.4,0.01,0.00651880475619882,0.3,6.2020599999999995
42092,0.001,0.5,0.01,0.008639379797371931,0.5,5.507999999999999
37330,0.0125,0.35,0.004375,0.012222758917872787,0.5,7.2785800000000025
12659,0.016666666666666666,0.025,5e-05,0.023562337601005144,0.1,5.8190599999999995
21776,0.01,0.05,0.001,0.0017121679962064373,0.9,52.1745
49932,0.08333333333333333,0.01,0.000125,0.026183080372568533,0.8,20.3814
61504,0.1,0.25,0.027777777777777776,0.023169245820224726,0.99,17.45738702
16060,0.01,0.1,0.002,0.011184069846779663,0.3,7.62838
3288,0.125,0.15,0.001875,0.17680294405780808,0.1,3.9463699999999995
28310,0.125,0.05,0.0016666666666666668,0.07869689597242432,0.6,8.87468
23932,0.016666666666666666,0.15,0.015,0.008024151236043931,0.95,38.174
34198,0.03333333333333333,0.25,0.027777777777777776,0.040142572795869566,0.4,7.01726
23054,0.025,0.025,0.0025,0.0041037054037516675,0.9,50.321999999999996
47492,0.25,0.25,0.027777777777777776,0.058904862254808614,0.9,11.5354
59629,0.0625,0.15,0.03,0.014977542975989338,0.99,40.40146427
18152,0.001,0.4,0.05714285714285715,0.008594499902320649,0.1,5.68426
60883,0.00625,0.025,0.003125,0.0003411573272257667,0.99,509.2220032
38718,0.025,0.05,0.0071428571428571435,0.012566370614359171,0.7,16.7034
8427,0.0625,0.4,0.05714285714285715,0.09290138275615532,0.2,4.71055
31221,0.07142857142857142,0.005,1e-05,0.04487998929906237,0.6,10.6247
60484,0.0625,0.005,0.0005,0.000989523146064446,0.99,437.33199
58382,0.016666666666666666,0.2,0.025,0.015812683023068628,0.99,26.50835444
42826,0.005,0.4,0.008,0.009173450548482195,0.6,6.9797899999999995
25086,0.5,0.1,0.01,0.4724955350999049,0.4,2.38097
30555,0.07142857142857142,0.2,0.1,0.09245258380564247,0.4,6.11079
58254,0.1,0.4,0.02,0.026452210143226063,0.99,7.830467437999999
59074,0.001,0.01,0.00125,5.458517235612267e-05,0.99,558.7084827000001
45192,0.0005,0.025,0.0008333333333333334,0.0002814343418840857,0.7,18.7334
43408,0.0025,0.15,0.15,0.0439822971502571,0.6,9.15029
19216,0.0005,0.05,0.05,0.0011388273369263,0.05,5.91714
48443,0.16666666666666666,0.4,0.2,0.25342180738957665,0.8,3.75926
55626,0.07142857142857142,0.4,0.05,0.06530024729961642,0.95,6.65793
34384,0.03333333333333333,0.45,0.015,0.039898226700590365,0.4,5.42514
35504,0.025,0.2,0.013333333333333334,0.0238237442897226,0.5,8.9044
54376,0.08333333333333333,0.45,0.005625,0.014099533279157948,0.95,6.5384199999999995
46998,0.5,0.05,0.0016666666666666668,0.15728907218972896,0.8,7.14275
43060,0.00625,0.45,0.05625,0.058610337943534575,0.7,5.41097
28954,0.1,0.25,0.027777777777777776,0.10297442586766543,0.4,5.69589
51394,0.0625,0.3,0.0375,0.04790928796724435,0.8,9.15672
52830,0.0625,0.15,0.0375,0.025721789851266427,0.9,23.8327
26142,0.25,0.2,0.0002,0.2356697145016919,0.4,4.00512
51307,0.08333333333333333,0.05,0.0033333333333333327,0.013561208287995936,0.9,39.4269
57960,0.125,0.15,0.01875,0.010710867453332705,0.99,44.8493855
33330,0.05,0.25,0.03125,0.05694136684631501,0.4,6.6082399999999994
7630,0.0625,0.15,0.03,0.09397289025050468,0.05,4.60157
20000,0.001,0.5,0.07142857142857142,0.023696584587077296,0.2,5.23605
23193,0.00625,0.025,0.0003125,0.0010038370275923638,0.9,54.5186
59217,0.1,0.05,0.0001,0.0015863472104301675,0.99,288.0829284
14406,0.01,0.1,0.005,0.014294246573833559,0.1,5.9759699999999984
53042,0.1,0.35,0.35,0.3734568266954866,0.95,2.96469
43328,0.0005,0.025,0.0016666666666666668,0.0004581489286485115,0.5,11.235999999999999
6131,0.08333333333333333,0.2,0.01,0.10597639218109567,0.2,4.96263
41664,0.00625,0.2,0.028571428571428574,0.014698165629295103,0.6,10.8129
38519,0.00625,0.05,0.01,0.00651880475619882,0.4,9.112119999999999
14420,0.01,0.15,0.0003,0.014929633688022094,0.05,5.65424
3764,0.125,0.2,0.03333333333333333,0.18757926135809053,0.05,3.73366
2023,0.16666666666666666,0.5,0.5,0.3141592653589793,0.1,2.8284
57447,0.0005,0.4,0.002,0.0021676989309769574,0.8,7.87506
1935,0.25,0.3,0.1,0.3330088212805181,0.2,2.9553
421,0.5,0.005,0.00125,0.7461292369752801,0.05,1.5111299999999999
48248,0.16666666666666666,0.4,0.04444444444444445,0.07644542123735162,0.9,6.25664
56165,0.005,0.01,0.0006666666666666666,0.001587551487614042,0.8,27.5313
36639,0.016666666666666666,0.05,0.0033333333333333327,0.01335176877775662,0.5,10.4419
11118,0.025,0.35,0.017499999999999998,0.037267142853208916,0.1,5.34034
13116,0.0125,0.35,0.06999999999999999,0.02536836067773758,0.1,5.513
1767,0.25,0.2,0.025,0.3738495257771854,0.05,2.64289
48030,0.5,0.05,0.00125,0.008048367679415358,0.99,129.334
29421,0.08333333333333333,0.35,0.006999999999999999,0.06929829795043485,0.5,5.95209
3202,0.125,0.3,0.1,0.18613936472519524,0.1,3.80605
40962,0.00625,0.005,0.0007142857142857143,0.003933722801244935,0.6,13.6885
16153,0.01,0.025,0.0125,0.011290098598838321,0.3,7.70655
12977,0.025,0.01,0.0006666666666666666,0.027495218904217862,0.3,7.23459
8803,0.0625,0.005,0.0001,0.06872281053617478,0.3,6.270169999999999
15920,0.01,0.45,0.225,0.07618362184955249,0.2,4.57925
